Unique Merchant SKU	Product Name	Product URL	Image URL	Current Price	Stock Availability	Condition	EAN	UPC	ISBN	MPN	Shipping Rate	Original Price	Coupon Code	Coupon Code Description	Manufacturer	Product Description	Product Type	Category	Category ID	Parent SKU	Parent Name	Top Seller Rank	Estimated Ship Date	Gender	Color	Material	Size	Size Unit of Measure	Age Range	Cell Phone Plan Type	Cell Phone Service Provider	Stock Description	Product Launch Date	Product Bullet Point 1	Product Bullet Point 2	Product Bullet Point 3	Product Bullet Point 4	Product Bullet Point 5	Alternative Image URL 1	Alternative Image URL 2	Alternative Image URL 3	Alternative Image URL 4	Alternative Image URL 5	Mobile URL	Related Products	Merchandising Type	Product Weight	Zip Code	Shipping Weight	Weight Unit of Measure	Format	Unit Price	Bundle	Software Platform	Watch Display Type	ProductBid	Text1	Text2	Text3	Numeric1	Numeric2	Numeric3	Money1	Money2	Money3	Currency	Shipping Region	Labels	Promotion
6960714	Citizen	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6960714&u=https%3A%2F%2Fwww.vividseats.com%2Fcitizen-tickets-portland-mcmenamins-crystal-ballroom-9-21-2026--concerts-rock%2Fproduction%2F6960714%3Futm_term%3Dproduction-6960714&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	116.00														Concert																																							McMenamins Crystal Ballroom	Portland	1332 West Burnside St, Portland, OR 97209	85.97	100.52		116.00	116.00	116.00	USD			
7283534	City of the Sun	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7283534&u=https%3A%2F%2Fwww.vividseats.com%2Fcity-of-the-sun-tickets-portland-the-melody-event-center---the-get-down-music-venue-10-16-2026--concerts-alternative%2Fproduction%2F7283534%3Futm_term%3Dproduction-7283534&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/74-alternative/alternative-tickets-1.jpg	41.00														Concert																																							The Melody Event Center - The Get Down Music Venue	Portland	615 SE Alder St Suite B, Portland, OR 97214	30.39	35.53		106.60	41.00	41.00	USD			
7290883	Clarion	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7290883&u=https%3A%2F%2Fwww.vividseats.com%2Fclarion-tickets-portland-star-theater-portland-11-17-2026%2Fproduction%2F7290883%3Futm_term%3Dproduction-7290883&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	59.00														Concert																																							Star Theater Portland	Portland	13 Northwest 6th Ave, Portland, OR 97209	43.73	51.13		126.92	59.00	59.00	USD			
7431202	Cleveland Cavaliers at Portland Trail Blazers	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7431202&u=https%3A%2F%2Fwww.vividseats.com%2Fportland-trail-blazers-tickets-moda-center-2-4-2027%2Fproduction%2F7431202%3Futm_term%3Dproduction-7431202&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/3-nba-basketball/nba-basketball-tickets-1.jpg	30.00														Sport																																							Moda Center	Portland	1 N Center Ct St, Portland, OR 97227	22.23	26.00		154.14	30.00	30.00	USD			
7542027	Click, Clack, Moo	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7542027&u=https%3A%2F%2Fwww.vividseats.com%2Fclick-clack-moo-tickets-ridgefield-ridgefield-playhouse-2-28-2027%2Fproduction%2F7542027%3Futm_term%3Dproduction-7542027&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	222.00														Theater																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	164.54	192.38		250.29	222.00	222.00	USD			
7542117	Click, Clack, Moo	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7542117&u=https%3A%2F%2Fwww.vividseats.com%2Fclick-clack-moo-tickets-ridgefield-ridgefield-playhouse-2-28-2027%2Fproduction%2F7542117%3Futm_term%3Dproduction-7542117&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	222.00														Theater																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	164.54	192.38		250.29	222.00	222.00	USD			
7542027	Click, Clack, Moo	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7542027&u=https%3A%2F%2Fwww.vividseats.com%2Fclick-clack-moo-tickets-ridgefield-ridgefield-playhouse-2-28-2027%2Fproduction%2F7542027%3Futm_term%3Dproduction-7542027&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	222.00														Theater																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	164.54	192.38		250.29	222.00	222.00	USD			
7542117	Click, Clack, Moo	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7542117&u=https%3A%2F%2Fwww.vividseats.com%2Fclick-clack-moo-tickets-ridgefield-ridgefield-playhouse-2-28-2027%2Fproduction%2F7542117%3Futm_term%3Dproduction-7542117&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	222.00														Theater																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	164.54	192.38		250.29	222.00	222.00	USD			
7542097	Clifford the Big Red Dog - The Musical	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7542097&u=https%3A%2F%2Fwww.vividseats.com%2Fclifford-the-big-red-dog-tickets-ridgefield-ridgefield-playhouse-4-25-2027%2Fproduction%2F7542097%3Futm_term%3Dproduction-7542097&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	69.00														Theater																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	51.14	59.79		69.00	69.00	69.00	USD			
7542097	Clifford the Big Red Dog - The Musical	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7542097&u=https%3A%2F%2Fwww.vividseats.com%2Fclifford-the-big-red-dog-tickets-ridgefield-ridgefield-playhouse-4-25-2027%2Fproduction%2F7542097%3Futm_term%3Dproduction-7542097&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	69.00														Theater																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	51.14	59.79		69.00	69.00	69.00	USD			
6561171	Clue	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6561171&u=https%3A%2F%2Fwww.vividseats.com%2Fclue---the-musical-tickets-portland-keller-auditorium-3-4-2027%2Fproduction%2F6561171%3Futm_term%3Dproduction-6561171&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	50.00														Theater																																							Keller Auditorium	Portland	222 SW Clay St, Portland, OR 97201	37.06	43.33		299.54	50.00	50.00	USD			
6561175	Clue	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6561175&u=https%3A%2F%2Fwww.vividseats.com%2Fclue---the-musical-tickets-portland-keller-auditorium-3-6-2027%2Fproduction%2F6561175%3Futm_term%3Dproduction-6561175&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	16.00														Theater																																							Keller Auditorium	Portland	222 SW Clay St, Portland, OR 97201	11.86	13.86		176.15	16.00	16.00	USD			
6561169	Clue	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6561169&u=https%3A%2F%2Fwww.vividseats.com%2Fclue---the-musical-tickets-portland-keller-auditorium-3-3-2027%2Fproduction%2F6561169%3Futm_term%3Dproduction-6561169&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	32.00														Theater																																							Keller Auditorium	Portland	222 SW Clay St, Portland, OR 97201	23.72	27.73		284.54	32.00	32.00	USD			
6561181	Clue	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6561181&u=https%3A%2F%2Fwww.vividseats.com%2Fclue---the-musical-tickets-portland-keller-auditorium-3-7-2027%2Fproduction%2F6561181%3Futm_term%3Dproduction-6561181&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	26.00														Theater																																							Keller Auditorium	Portland	222 SW Clay St, Portland, OR 97201	19.27	22.53		266.71	26.00	26.00	USD			
6561173	Clue	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6561173&u=https%3A%2F%2Fwww.vividseats.com%2Fclue---the-musical-tickets-portland-keller-auditorium-3-5-2027%2Fproduction%2F6561173%3Futm_term%3Dproduction-6561173&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	27.00														Theater																																							Keller Auditorium	Portland	222 SW Clay St, Portland, OR 97201	20.01	23.40		215.26	27.00	27.00	USD			
6561167	Clue	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6561167&u=https%3A%2F%2Fwww.vividseats.com%2Fclue---the-musical-tickets-portland-keller-auditorium-3-2-2027%2Fproduction%2F6561167%3Futm_term%3Dproduction-6561167&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	50.00														Theater																																							Keller Auditorium	Portland	222 SW Clay St, Portland, OR 97201	37.06	43.33		265.30	50.00	50.00	USD			
6561177	Clue	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6561177&u=https%3A%2F%2Fwww.vividseats.com%2Fclue---the-musical-tickets-portland-keller-auditorium-3-6-2027%2Fproduction%2F6561177%3Futm_term%3Dproduction-6561177&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	22.00														Theater																																							Keller Auditorium	Portland	222 SW Clay St, Portland, OR 97201	16.31	19.06		162.35	22.00	22.00	USD			
6561179	Clue	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6561179&u=https%3A%2F%2Fwww.vividseats.com%2Fclue---the-musical-tickets-portland-keller-auditorium-3-7-2027%2Fproduction%2F6561179%3Futm_term%3Dproduction-6561179&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	17.00														Theater																																							Keller Auditorium	Portland	222 SW Clay St, Portland, OR 97201	12.60	14.73		201.21	17.00	17.00	USD			
6324534	Colorado Rapids at Portland Timbers	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6324534&u=https%3A%2F%2Fwww.vividseats.com%2Fportland-timbers-tickets-providence-park-10-17-2026--sports-mls%2Fproduction%2F6324534%3Futm_term%3Dproduction-6324534&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/87-mls/mls-tickets-1.jpg	42.00														Sport																																							Providence Park	Portland	1844 SW Morrison St., Portland, OR 97205	31.13	36.40		92.65	42.00	42.00	USD			
7203470	Combichrist	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7203470&u=https%3A%2F%2Fwww.vividseats.com%2Fcombichrist-tickets-portland-dantes-9-30-2026%2Fproduction%2F7203470%3Futm_term%3Dproduction-7203470&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	75.00														Concert																																							Dantes	Portland	350 West Burnside Street, Portland, OR 97209	55.59	64.99		75.00	75.00	75.00	USD			
7498089	Comeback Kid	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7498089&u=https%3A%2F%2Fwww.vividseats.com%2Fcomeback-kid-tickets-portland-dantes-11-18-2026%2Fproduction%2F7498089%3Futm_term%3Dproduction-7498089&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/73-hard-rock/hard-rock-tickets-1.jpg	57.00														Concert																																							Dantes	Portland	350 West Burnside Street, Portland, OR 97209	42.25	49.39		57.00	57.00	57.00	USD			
7313349	Conor Janda	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7313349&u=https%3A%2F%2Fwww.vividseats.com%2Fconor-janda-tickets-portland-helium-comedy-club---portland-10-9-2026--theater-comedy%2Fproduction%2F7313349%3Futm_term%3Dproduction-7313349&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	62.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	45.95	53.73		64.71	62.00	62.00	USD			
7313345	Conor Janda	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7313345&u=https%3A%2F%2Fwww.vividseats.com%2Fconor-janda-tickets-portland-helium-comedy-club---portland-10-8-2026--theater-comedy%2Fproduction%2F7313345%3Futm_term%3Dproduction-7313345&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	58.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	42.99	50.26		62.71	58.00	58.00	USD			
7313351	Conor Janda	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7313351&u=https%3A%2F%2Fwww.vividseats.com%2Fconor-janda-tickets-portland-helium-comedy-club---portland-10-10-2026--theater-comedy%2Fproduction%2F7313351%3Futm_term%3Dproduction-7313351&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	69.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	51.14	59.79		69.00	69.00	69.00	USD			
7313353	Conor Janda	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7313353&u=https%3A%2F%2Fwww.vividseats.com%2Fconor-janda-tickets-portland-helium-comedy-club---portland-10-10-2026--theater-comedy%2Fproduction%2F7313353%3Futm_term%3Dproduction-7313353&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	69.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	51.14	59.79		69.00	69.00	69.00	USD			
7313347	Conor Janda	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7313347&u=https%3A%2F%2Fwww.vividseats.com%2Fconor-janda-tickets-portland-helium-comedy-club---portland-10-9-2026--theater-comedy%2Fproduction%2F7313347%3Futm_term%3Dproduction-7313347&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	63.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	46.69	54.59		63.50	63.00	63.00	USD			
7270270	Cortex	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7270270&u=https%3A%2F%2Fwww.vividseats.com%2Fcortex-tickets-portland-revolution-hall-portland-9-15-2026--concerts-rock%2Fproduction%2F7270270%3Futm_term%3Dproduction-7270270&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	90.00														Concert																																							Revolution Hall Portland	Portland	1300 SE Stark Street #110, Portland, OR 97214	66.70	77.99		90.00	90.00	90.00	USD			
7289472	Cradle of Filth	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7289472&u=https%3A%2F%2Fwww.vividseats.com%2Fcradle-of-filth-tickets-portland-hawthorne-theatre-10-3-2026--concerts-rock%2Fproduction%2F7289472%3Futm_term%3Dproduction-7289472&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	85.00														Concert																																							Hawthorne Theatre	Portland	1507 SE 39th Ave, Portland, OR 97214	63.00	73.66		128.38	85.00	85.00	USD			
6962251	Craig Conant	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6962251&u=https%3A%2F%2Fwww.vividseats.com%2Fcraig-conant-tickets-portland-helium-comedy-club---portland-11-21-2026--theater-comedy%2Fproduction%2F6962251%3Futm_term%3Dproduction-6962251&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	107.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	79.30	92.72		107.00	107.00	107.00	USD			
6962229	Craig Conant	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6962229&u=https%3A%2F%2Fwww.vividseats.com%2Fcraig-conant-tickets-portland-helium-comedy-club---portland-11-19-2026--theater-comedy%2Fproduction%2F6962229%3Futm_term%3Dproduction-6962229&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	107.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	79.30	92.72		107.00	107.00	107.00	USD			
7205883	Croz Boyce	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7205883&u=https%3A%2F%2Fwww.vividseats.com%2Fcroz-boyce-tickets-portland-mcmenamins-mission-theater-9-18-2026--concerts-rock%2Fproduction%2F7205883%3Futm_term%3Dproduction-7205883&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	52.00														Concert																																							McMenamins Mission Theater	Portland	1624 NW Glisan, Portland, OR 97209	38.54	45.06		52.00	52.00	52.00	USD			
7330316	Crystal Methyd - The Enchanted Forest	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7330316&u=https%3A%2F%2Fwww.vividseats.com%2Fcrystal-methyd-tickets-portland-roseland-theater-3-31-2027%2Fproduction%2F7330316%3Futm_term%3Dproduction-7330316&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/69-other-theater/other-theater-tickets-1.jpg	84.00														Theater																																							Roseland Theater	Portland	6 NW 6th Avenue, Portland, OR 97209	62.26	72.79		117.70	84.00	84.00	USD			
7377804	CupcakKe	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7377804&u=https%3A%2F%2Fwww.vividseats.com%2Fcupcakke-tickets-portland-roseland-theater-9-18-2026--concerts-rap-hip-hop%2Fproduction%2F7377804%3Futm_term%3Dproduction-7377804&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/15-rap-hip-hop/rap-hip-hop-tickets-1.jpg	65.00														Concert																																							Roseland Theater	Portland	6 NW 6th Avenue, Portland, OR 97209	48.17	56.33		89.22	65.00	65.00	USD			
7555749	DJ Meredith Marks	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7555749&u=https%3A%2F%2Fwww.vividseats.com%2Fmeredith-marks-tickets-portland-mcmenamins-crystal-ballroom-1-15-2027--concerts-dance-electronica%2Fproduction%2F7555749%3Futm_term%3Dproduction-7555749&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/60-dance-electronica/dance-electronica-tickets-1.jpg	145.00														Concert																																							McMenamins Crystal Ballroom	Portland	1332 West Burnside St, Portland, OR 97209	107.47	125.65		145.00	145.00	145.00	USD			
7350205	DJ Raphi	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7350205&u=https%3A%2F%2Fwww.vividseats.com%2Fdj-raphi-tickets-portland-hawthorne-theatre-11-27-2026%2Fproduction%2F7350205%3Futm_term%3Dproduction-7350205&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/60-dance-electronica/dance-electronica-tickets-1.jpg	49.00														Concert																																							Hawthorne Theatre	Portland	1507 SE 39th Ave, Portland, OR 97214	36.32	42.46		139.84	49.00	49.00	USD			
